week,visibility,seed,n_readers,n_nonreaders,reading_rate,nonreading_rate,visibility_condition
12,0.5,92,19,11,0.6333333333333333,0.36666666666666664,low
13,0.5,92,17,13,0.5666666666666667,0.43333333333333335,low
14,0.5,92,15,15,0.5,0.5,low
15,0.5,92,14,16,0.4666666666666667,0.5333333333333333,low
16,0.5,92,9,21,0.3,0.7,low
17,0.5,92,5,25,0.16666666666666666,0.8333333333333334,low
18,0.5,92,3,27,0.1,0.9,low
19,0.5,92,1,29,0.03333333333333333,0.9666666666666667,low
20,0.5,92,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,93,30,0,1.0,0.0,low
2,0.5,93,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,93,27,3,0.9,0.1,low
4,0.5,93,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,93,23,7,0.7666666666666667,0.23333333333333334,low
6,0.5,93,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,93,23,7,0.7666666666666667,0.23333333333333334,low
8,0.5,93,21,9,0.7,0.3,low
9,0.5,93,21,9,0.7,0.3,low
10,0.5,93,20,10,0.6666666666666666,0.3333333333333333,low
11,0.5,93,18,12,0.6,0.4,low
12,0.5,93,17,13,0.5666666666666667,0.43333333333333335,low
13,0.5,93,12,18,0.4,0.6,low
14,0.5,93,6,24,0.2,0.8,low
15,0.5,93,5,25,0.16666666666666666,0.8333333333333334,low
16,0.5,93,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,93,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,93,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,93,0,30,0.0,1.0,low
20,0.5,93,0,30,0.0,1.0,low
1,0.5,94,30,0,1.0,0.0,low
2,0.5,94,30,0,1.0,0.0,low
3,0.5,94,29,1,0.9666666666666667,0.03333333333333333,low
4,0.5,94,27,3,0.9,0.1,low
5,0.5,94,26,4,0.8666666666666667,0.13333333333333333,low
6,0.5,94,25,5,0.8333333333333334,0.16666666666666666,low
7,0.5,94,22,8,0.7333333333333333,0.26666666666666666,low
8,0.5,94,21,9,0.7,0.3,low
9,0.5,94,19,11,0.6333333333333333,0.36666666666666664,low
10,0.5,94,17,13,0.5666666666666667,0.43333333333333335,low
11,0.5,94,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,94,13,17,0.43333333333333335,0.5666666666666667,low
13,0.5,94,11,19,0.36666666666666664,0.6333333333333333,low
14,0.5,94,7,23,0.23333333333333334,0.7666666666666667,low
15,0.5,94,5,25,0.16666666666666666,0.8333333333333334,low
16,0.5,94,3,27,0.1,0.9,low
17,0.5,94,2,28,0.06666666666666667,0.9333333333333333,low
18,0.5,94,1,29,0.03333333333333333,0.9666666666666667,low
19,0.5,94,0,30,0.0,1.0,low
20,0.5,94,0,30,0.0,1.0,low
1,0.5,95,30,0,1.0,0.0,low
2,0.5,95,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,95,26,4,0.8666666666666667,0.13333333333333333,low
4,0.5,95,26,4,0.8666666666666667,0.13333333333333333,low
5,0.5,95,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,95,25,5,0.8333333333333334,0.16666666666666666,low
7,0.5,95,24,6,0.8,0.2,low
8,0.5,95,22,8,0.7333333333333333,0.26666666666666666,low
9,0.5,95,18,12,0.6,0.4,low
10,0.5,95,18,12,0.6,0.4,low
11,0.5,95,16,14,0.5333333333333333,0.4666666666666667,low
12,0.5,95,12,18,0.4,0.6,low
13,0.5,95,8,22,0.26666666666666666,0.7333333333333333,low
14,0.5,95,3,27,0.1,0.9,low
15,0.5,95,1,29,0.03333333333333333,0.9666666666666667,low
16,0.5,95,0,30,0.0,1.0,low
17,0.5,95,0,30,0.0,1.0,low
18,0.5,95,0,30,0.0,1.0,low
19,0.5,95,0,30,0.0,1.0,low
20,0.5,95,0,30,0.0,1.0,low
1,0.5,96,30,0,1.0,0.0,low
2,0.5,96,27,3,0.9,0.1,low
3,0.5,96,27,3,0.9,0.1,low
4,0.5,96,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,96,24,6,0.8,0.2,low
6,0.5,96,22,8,0.7333333333333333,0.26666666666666666,low
7,0.5,96,19,11,0.6333333333333333,0.36666666666666664,low
8,0.5,96,17,13,0.5666666666666667,0.43333333333333335,low
9,0.5,96,14,16,0.4666666666666667,0.5333333333333333,low
10,0.5,96,13,17,0.43333333333333335,0.5666666666666667,low
11,0.5,96,10,20,0.3333333333333333,0.6666666666666666,low
12,0.5,96,6,24,0.2,0.8,low
13,0.5,96,4,26,0.13333333333333333,0.8666666666666667,low
14,0.5,96,3,27,0.1,0.9,low
15,0.5,96,2,28,0.06666666666666667,0.9333333333333333,low
16,0.5,96,1,29,0.03333333333333333,0.9666666666666667,low
17,0.5,96,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,96,0,30,0.0,1.0,low
19,0.5,96,0,30,0.0,1.0,low
20,0.5,96,0,30,0.0,1.0,low
1,0.5,97,30,0,1.0,0.0,low
2,0.5,97,28,2,0.9333333333333333,0.06666666666666667,low
3,0.5,97,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,97,25,5,0.8333333333333334,0.16666666666666666,low
5,0.5,97,25,5,0.8333333333333334,0.16666666666666666,low
6,0.5,97,25,5,0.8333333333333334,0.16666666666666666,low
7,0.5,97,25,5,0.8333333333333334,0.16666666666666666,low
8,0.5,97,23,7,0.7666666666666667,0.23333333333333334,low
9,0.5,97,21,9,0.7,0.3,low
10,0.5,97,21,9,0.7,0.3,low
11,0.5,97,20,10,0.6666666666666666,0.3333333333333333,low
12,0.5,97,17,13,0.5666666666666667,0.43333333333333335,low
13,0.5,97,15,15,0.5,0.5,low
14,0.5,97,14,16,0.4666666666666667,0.5333333333333333,low
15,0.5,97,12,18,0.4,0.6,low
16,0.5,97,9,21,0.3,0.7,low
17,0.5,97,7,23,0.23333333333333334,0.7666666666666667,low
18,0.5,97,3,27,0.1,0.9,low
19,0.5,97,2,28,0.06666666666666667,0.9333333333333333,low
20,0.5,97,1,29,0.03333333333333333,0.9666666666666667,low
1,0.5,98,30,0,1.0,0.0,low
2,0.5,98,27,3,0.9,0.1,low
3,0.5,98,24,6,0.8,0.2,low
4,0.5,98,24,6,0.8,0.2,low
5,0.5,98,24,6,0.8,0.2,low
6,0.5,98,23,7,0.7666666666666667,0.23333333333333334,low
7,0.5,98,21,9,0.7,0.3,low
8,0.5,98,20,10,0.6666666666666666,0.3333333333333333,low
9,0.5,98,18,12,0.6,0.4,low
10,0.5,98,17,13,0.5666666666666667,0.43333333333333335,low
11,0.5,98,14,16,0.4666666666666667,0.5333333333333333,low
12,0.5,98,13,17,0.43333333333333335,0.5666666666666667,low
13,0.5,98,8,22,0.26666666666666666,0.7333333333333333,low
14,0.5,98,6,24,0.2,0.8,low
15,0.5,98,3,27,0.1,0.9,low
16,0.5,98,2,28,0.06666666666666667,0.9333333333333333,low
17,0.5,98,1,29,0.03333333333333333,0.9666666666666667,low
18,0.5,98,0,30,0.0,1.0,low
19,0.5,98,0,30,0.0,1.0,low
20,0.5,98,0,30,0.0,1.0,low
1,0.5,99,30,0,1.0,0.0,low
2,0.5,99,29,1,0.9666666666666667,0.03333333333333333,low
3,0.5,99,28,2,0.9333333333333333,0.06666666666666667,low
4,0.5,99,27,3,0.9,0.1,low
5,0.5,99,27,3,0.9,0.1,low
6,0.5,99,27,3,0.9,0.1,low
7,0.5,99,26,4,0.8666666666666667,0.13333333333333333,low
8,0.5,99,25,5,0.8333333333333334,0.16666666666666666,low
9,0.5,99,23,7,0.7666666666666667,0.23333333333333334,low
10,0.5,99,23,7,0.7666666666666667,0.23333333333333334,low
11,0.5,99,23,7,0.7666666666666667,0.23333333333333334,low
12,0.5,99,23,7,0.7666666666666667,0.23333333333333334,low
13,0.5,99,22,8,0.7333333333333333,0.26666666666666666,low
14,0.5,99,21,9,0.7,0.3,low
15,0.5,99,20,10,0.6666666666666666,0.3333333333333333,low
16,0.5,99,18,12,0.6,0.4,low
17,0.5,99,13,17,0.43333333333333335,0.5666666666666667,low
18,0.5,99,11,19,0.36666666666666664,0.6333333333333333,low
19,0.5,99,8,22,0.26666666666666666,0.7333333333333333,low
20,0.5,99,7,23,0.23333333333333334,0.7666666666666667,low
